1996,Nov,16.3,-2.8,8.9,2.5,103.8,-6,12.2,88.9
1996,Dec,11.3,-5.4,6.8,1.6,54.3,-8.6,10.5,39.4
1997,Jan,13.8,-4.2,6.9,1.5,13.5,-6.7,8,37.9
1997,Feb,12.9,-1.9,9.8,2.6,62.3,-5.7,16.4,89.9
1997,Mar,14.9,-3.1,12.1,3.3,15.1,-6.5,11.4,120.3
1997,Apr,18.2,-1.3,13.1,4.5,48.4,-3.6,8.2,125.7
1997,May,20.4,-0.6,14.7,5.1,61.4,-1.7,8.2,207
1997,Jun,20,3.9,16.1,8.6,125.3,-0.2,9.9,139.2
1997,Jul,22.7,7.2,19.5,10.5,54.1,3.8,8.4,169.3
1997,Aug,24.1,7.3,19.9,12,81.2,4.5,8.6,154
1997,Sep,20.3,4,17,9,19.1,1.3,9.5,142.5
1997,Oct,19.2,1.3,14,7,67.8,-3.7,8.8,94.9
1997,Nov,16.9,-0.6,11.1,5.4,87.2,-3.5,9.3,50.2
1997,Dec,13.6,-1.3,9.1,3.7,90.5,-5.6,12.6,46.7
1998,Jan,16.5,-4.8,8.4,2.9,79.5,-6.9,11.3,47.6
1998,Feb,16.2,-2.6,11,4.8,14,-5.5,13.1,77
1998,Mar,15.5,-0.7,11.2,4.4,65.9,-4.4,9.8,72
1998,Apr,15.3,-4,10.6,3.1,115.6,-5.6,10,132.1
1998,May,22.2,2.3,15.7,7,27.2,-0.7,8.5,196.2
1998,Jun,22.4,3.3,17.3,8.8,113.1,1.9,9.2,152.7
1998,Jul,21,6.4,18.2,10.6,54.2,5.4,10.3,133.5
1998,Aug,24.1,4.7,19.5,10.3,45,3.2,10.1,169.2
1998,Sep,21.4,3.5,17,9.6,95.8,1.4,9.5,124.4
1998,Oct,18.5,-0.1,13.5,6.8,75.1,-3,12.6,114.6
1998,Nov,16.5,-3.2,10.2,3.7,76.7,-3.9,11.5,94.4
1998,Dec,15,-3.2,9.4,2.6,70.3,-6.3,11.4,48
1999,Jan,12.9,-5.1,8.6,2.2,72.5,-6.3,12.6,75.2
1999,Feb,13.1,-3,8.7,2.5,32.2,-5.2,12.9,75.9
1999,Mar,17.2,-1.8,10.9,3.5,36.4,-4.7,11,113.3
1999,Apr,18.3,-3.1,12.9,4.7,75.2,-5.9,11.8,172.5
1999,May,20.8,2.5,15.4,7.8,39.2,1.2,9.6,122.4
1999,Jun,21.7,2.4,16.8,7.5,56.3,1.1,7.7,160.8
1999,Jul,25.6,8.3,20.2,11.6,35.3,6.6,9,189
1999,Aug,21.7,7.1,18.5,10.7,106.8,5.1,8.5,154.5
1999,Sep,22.9,4.2,17.9,10.5,104.3,3.6,8.5,111
1999,Oct,17.2,1,13.6,7,30.5,-2.9,10.6,108.1
1999,Nov,13.8,-2.1,10.7,4.5,43.5,-4.9,10.4,76.4
1999,Dec,11.5,-3.1,7.5,1.6,82.5,-7.2,14,53.3
2000,Jan,12,-3.1,7.7,2.1,40.1,-6.8,11.4,56.6
2000,Feb,13.8,-0.7,9.8,2.4,46.1,-7.2,14.3,90.6
2000,Mar,14.9,-2.4,10.7,3.8,21,-8,10.6,102.9
2000,Apr,14.4,-3.5,10.4,2.5,89.5,-7.1,9.3,154.5
2000,May,20.1,2,15,5.9,50.2,-2.6,8.8,261.8
2000,Jun,25.7,4.8,17.2,9.4,30.9,0.1,9.3,165.5
2000,Jul,22.8,5.6,18.6,10.5,48,0.6,7.9,162.7
2000,Aug,22.5,5.4,19.8,10.5,62.8,2.7,7.8,172.4
2000,Sep,21.5,2.4,17.4,9.1,99.9,-1.2,8.3,104.4
2000,Oct,18.1,2,13,5.5,87.3,-4.7,12.4,123
2000,Nov,14.1,-0.8,9.1,2.8,141.3,-6.6,12.9,65.4
2000,Dec,13.3,-7.4,7.9,2.7,126.3,-8.7,11.4,34.2
2001,Jan,11.6,-4.6,6.5,0.7,31.8,-9.4,9.8,68.8
2001,Feb,13.1,-4.8,8,0.5,49.5,-11.1,9.7,98.3
2001,Mar,14.1,-7.9,8.4,1.6,56.2,-12.4,10.3,122.2
2001,Apr,15.4,-1.5,11.5,2.9,77.9,-4.3,10.1,145.9
2001,May,22.2,-0.1,16.3,6.4,49.8,-3.4,7.7,239.8
2001,Jun,23.3,2.1,17.4,8.2,41.5,0.3,9,166.1
2001,Jul,26.9,6.2,19.6,10.7,30.5,2.1,9,143.3
2001,Aug,23.8,5.2,19.3,10.4,97.1,1.9,7.7,159.6
2001,Sep,20,2.2,17,8.6,41.7,-0.8,9.8,131.9
2001,Oct,19.6,1.5,15.5,9,90.3,-1.8,11.4,114.7
2001,Nov,15.5,-0.5,10.8,4.8,40.6,-3.1,10.3,57.2
2001,Dec,13.9,-5.7,7.9,1.2,21.7,-9.3,10.1,89
2002,Jan,13.8,-6.6,10.1,3.5,48.4,-11.7,12.3,57.2
2002,Feb,13,-3,9.9,3,125.9,-6.6,16.1,90.8
2002,Mar,14.8,-2.2,11.1,3.3,30.3,-7,12,125.4
2002,Apr,19.2,-1.9,12.4,3.8,81.7,-6.7,10.6,159.2
2002,May,18.2,1.9,15,6.8,121.3,-2.4,10.6,167.8
2002,Jun,21.6,5.5,17.2,9,81.2,1.5,10.8,162.2
2002,Jul,23.7,6.7,18.3,10.4,68.9,2.1,8.3,106.8
2002,Aug,21.9,6.2,18.9,11.2,50.8,4.2,7.4,140.2
2002,Sep,20.8,3.4,17.1,8,22.6,-1.4,7,130
2002,Oct,18.7,-0.1,13,5.9,181.2,-6.9,10,100
2002,Nov,15.9,1.3,11.2,5.7,185.8,-4,11.1,56.7
2002,Dec,13.4,-2.2,8.2,4.5,97.5,-5.5,11.2,30.6
2003,Jan,12.7,-4.4,8,2.1,62.6,-10.3,12.8,75.4
2003,Feb,12.3,-5.1,7.8,1.7,20.9,-10.7,11.2,102.5
2003,Mar,14.6,-2.3,11.6,2.1,27.1,-6.7,9.2,172.2
2003,Apr,18.4,-2.4,13.1,4.7,37,-6.6,9.4,183.8
2003,May,22.1,2.1,15,6.8,97.4,-3.4,11.1,159.4
2003,Jun,20.8,6.5,18.1,9.7,86.8,0.3,9.7,188.6
2003,Jul,23.9,9.2,20,12.3,47.6,5.7,8.8,132.2
2003,Aug,25.7,6,20.6,11,14.5,1.2,7.8,203.1
2003,Sep,24.6,4.8,18.3,8.6,37.4,-1.3,7.7,137
2003,Oct,18.8,-0.5,12.6,5.5,106.6,-5.2,10.5,115.6
2003,Nov,15.6,-1.6,11.2,4.6,55,-7.3,11.7,91.2
2003,Dec,13.7,-5.2,8.7,1.7,60.4,-10.6,9.9,53.8
2004,Jan,12.8,-4.5,8.3,2.4,82.6,-7.7,11.8,56.6
2004,Feb,14.8,-6.4,8.8,1,19.9,-10.7,10.9,127.6
2004,Mar,16.6,-5.3,10.6,2.4,43.9,-12.6,11.3,140.3
2004,Apr,18.1,-0.4,12.8,4.6,31.8,-3,10.9,170.2
2004,May,21.3,1.5,15.6,6,49.9,-1.1,9,211.6
2004,Jun,24.3,4.6,19.1,9.8,50.6,2.6,12,185
2004,Jul,21.8,4.6,18.7,10.2,38.1,2.7,10.2,159.9
2004,Aug,24.2,5.8,19.7,11.4,133.9,3.7,9.6,149.2
2004,Sep,23.7,4.9,17.2,10.1,46.8,2.7,13.2,139.2
2004,Oct,16,1.5,12.5,5.9,120.2,-1.8,11.7,99.9
2004,Nov,13.4,-1,10.6,5.3,39.9,-3.8,10.8,64.8
2004,Dec,12.5,-1.5,9.1,3.6,45,-5.7,12.9,57
2005,Jan,13.3,-0.9,9.5,3.9,64,-2.7,15.8,57
2005,Feb,11.8,-1.9,7.5,2,40.6,-6.9,11.5,64.8
2005,Mar,16.6,-2.1,10.6,4.5,21.9,-7.4,10.5,97.3
2005,Apr,17.6,-0.6,11.9,4.1,71.6,-2.8,11.1,135.9
2005,May,18.9,-0.4,14.2,6,67.1,-2.7,10.8,195.9
2005,Jun,23.5,4.3,18.6,10.3,31.2,1.3,9.3,166.3
2005,Jul,24.8,8.5,19.2,11.7,83.4,2.9,8.8,152.5
2005,Aug,22.8,6.1,19.6,10.9,26,3.3,9.5,149.8
2005,Sep,21.3,2.3,17.9,9.6,55.8,-1.8,10.8,125.4
2005,Oct,19.9,1.2,14.9,8.3,101.8,-3.2,10.6,87.1
2005,Nov,17.6,-3.4,10.1,2.9,46.7,-7.8,11,97.6
2005,Dec,13.4,-2.7,8.7,2.8,73,-8.8,9.8,45.4
2006,Jan,12.7,-3.8,8.6,2.6,16.4,-9.6,10,59.8
2006,Feb,13.6,-3.3,8,1.9,37.7,-8.4,10.6,67.8
2006,Mar,14.5,-5.8,8.8,2.2,69.7,-9.2,12.6,95.3
2006,Apr,16.7,-3.3,12.5,3.5,41.1,-7.4,10.9,199.7
2006,May,20.1,1.3,15.1,6.6,116.9,-2.5,10.8,196.7
2006,Jun,23.9,6.4,19,10.1,26.5,-0.2,8.7,222.5
2006,Jul,26.5,5.4,22,11.8,18.2,-0.6,8.4,240.2
2006,Aug,25.3,5.6,19.4,11,57.6,-0.1,10.2,144
2006,Sep,22.6,3.5,18.6,10.8,85.2,-1.9,10.4,134.4
2006,Oct,17.4,2.8,15.3,7.9,107,-2,10.6,116
2006,Nov,14.3,-2.1,10.9,4.2,69.1,-7.3,12.4,102.5
2006,Dec,13.5,-2.7,9.6,3.7,94.6,-7.1,13.1,68.5
2007,Jan,13.7,-1,9.4,3.9,73.2,-6.1,16.2,70.5
2007,Feb,14.3,-4.8,9.1,2.6,77.8,-10.5,10.3,83.6
2007,Mar,14,-2.5,10.3,2.5,38.8,-7.3,12.3,134
2007,Apr,19.7,0.4,15.2,6,14.7,-5,8.8,238.7
2007,May,21.2,0.3,15.3,6.3,35,-1.7,11.3,215.8
2007,Jun,22.3,4.6,17,9.1,126.4,2.1,9.2,144.5
2007,Jul,21,6.4,18.2,10.1,127.1,4.9,10.1,167.4
2007,Aug,22.8,6.2,18.7,10.4,95.5,3.7,9.7,146.2
2007,Sep,21.8,1.2,17,8.9,39.2,-1.6,10.3,126.8
2007,Oct,18.1,-0.3,15.2,6.7,15.7,-3.6,8.2,113.3
2007,Nov,16.4,-1.4,11,5.6,53.8,-4.5,11.6,47.1
2007,Dec,14.7,-3.7,9.5,3.2,63.8,-8.1,12.8,70.5
2008,Jan,14.3,-2.1,9.5,3.3,97.4,-3.7,14.6,52
2008,Feb,14.1,-6.7,9.8,1.8,14.7,-9.2,12.2,96.5
2008,Mar,12.6,-3.7,9.8,2.1,101.8,-6.3,15,126.4
2008,Apr,16.5,-1.4,11.7,3.4,27.6,-5.3,11.6,185.6
2008,May,21.4,0.6,16,7.2,32.7,-1.9,9.6,236.3
2008,Jun,22.3,2.9,17.3,8.3,76.4,0.3,9.9,181.7
2008,Jul,22.1,4.6,18.7,11,111.4,2.2,10.7,150.6
2008,Aug,21.5,7,18.4,11.9,189.9,4.4,10.3,100.6
2008,Sep,19.5,3.8,16.4,8.4,114.1,2.4,9.5,119.6
2008,Oct,17,-1.3,12.6,5.2,92.5,-3.5,12.6,120.9
2008,Nov,13.1,-2.9,9.5,4.4,44.7,-4.1,12.4,82.3
